18.04.2014; Жим ногами + дотяг;;;;;;;;;;;;;;;;;;;;;;;;;
;;Разведение гантелей в стороны стоя;10;10;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;;;;;;;;;;;;;;;;400;40;42%;10;23.69; 16.88   ;
25.03.2015; Присед 140,165 2х3 тяга 130 2х4 гипер 20 кг;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;70;100;120;140;140;165;165;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;3;3;3;3;3;;;;;;;;;;;2870;23;59%;124.7826087;210; 13.67   ;
;;Становая тяга;70;100;130;130;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;4;4;;;;;;;;;;;;;;1550;14;52%;110.7142857;212.5; 7.29   ;
;;Гиперэкстензия;20;20;20;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;720;36;35%;20;57.6; 12.50   ;
27.03.2015; Жим пауза 90-100 2с 9х3 плечи трицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;90;90;90;95;95;95;100;100;100;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;3;3;3;3;;;;;;;;;2565;27;75%;95;127.06; 20.19   ;
;;;2с;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги на скамье с наклоном вверх;80;80;80;80;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1280;16;67%;80;120; 10.67   ;
;;Жим сидя в тренажере;100;110;120;130;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;8;;;;;;;;;;;;;;3680;32;71%;115;161.38; 22.80   ;
;;;Technogym;;;;;;;;;;;;;;;;;;;;;;;
;;Разведение гантелей в стороны стоя;11.3;11.3;11.3;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;508.5;45;48%;11.3;23.69; 21.46   ;
;;Французский жим лежа;40;40;40;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;1200;30;67%;40;60; 20.00   ;
30.03.2015; Присед пауза 125 3х4 тяга пауза 140 4х3 плинты 180х6;;;;;;;;;;;;;;;;;;;;;;;;;
;;Присед с паузой внизу;125;125;125;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;;;;;;;;;;;;;;;1500;12;82%;125;152.73; 9.82   ;
;;Становая тяга с паузой ;70;100;120;140;140;140;140;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;3;3;3;3;3;;;;;;;;;;;2720;23;68%;118.2608696;174.86; 15.56   ;
;;Становая тяга с плинтов;180;;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;;;;;;;;;;;;;;;;;1080;6;82%;180;220; 4.91   ;
01.04.2015; Дим пауза 90-100 9х3 3с дожимы трицепс плечи;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;90;90;90;95;95;95;100;100;100;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;3;3;3;3;;;;;;;;;2565;27;75%;95;127.06; 20.19   ;
;;;3с;;;;;;;;;;;;;;;;;;;;;;;
;;Жим с бруска;125;125;125;125;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;2;2;2;2;;;;;;;;;;;;;;1000;8;81%;125;154.29; 6.48   ;
;;; Брусок 8; Брусок 8; Брусок 8; Брусок 8;;;;;;;;;;;;;;;;;;;;
;;Французский жим лежа;45;40;40;40;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;1650;40;69%;41.25;60; 27.50   ;
;;Подъем гантелей перед собой;11;11;11;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;495;45;61%;11;18; 27.50   ;
;;Махи сидя;11;11;11;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;396;36;65%;11;16.88; 23.46   ;
03.04.2015; Присед 140 4х4 тяга 130 3х4 наклоны гипер;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;70;100;120;140;140;140;140;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;3;4;4;4;4;;;;;;;;;;;3350;28;57%;119.6428571;210; 15.95   ;
;;Становая тяга;100;130;130;130;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1960;16;58%;122.5;212.5; 9.22   ;
;;Наклоны со штангой на плечах;80;80;80;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;;;;;;;;;;;;;;;1920;24;46%;80;173.79; 11.05   ;
;;Гиперэкстензия;0;0;0;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;0;45;0%;0;57.6; -     ;
06.04.2015; Жим пауза 5с 90-100 9х3 жим гант плечи;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;90;90;90;95;95;95;100;100;100;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;3;3;3;3;;;;;;;;;2565;27;75%;95;127.06; 20.19   ;
;;;5с;;;;;;;;;;;;;;;;;;;;;;;
;;Жим гантелей на скамье с наклоном вверх;27;27;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;;;;;;;;;;;;;;;;810;30;68%;27;39.6; 20.45   ;
;;;35 градусов;;;;;;;;;;;;;;;;;;;;;;;
;;Бабочка;75;75;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;;;;;;;;;;;;;;;;2250;30;54%;75;139.09; 16.18   ;
;;Жим сидя в тренажере;100;80;60;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;16;20;;;;;;;;;;;;;;;3480;46;47%;75.65217391;161.38; 21.56   ;
;;Разведение гантелей в стороны стоя;9;9;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;;;;;;;;;;;;;;;;360;40;38%;9;23.69; 15.20   ;
08.04.2015; Присед 165 4х2 тяга 125 2х4 гипер 20 3х15;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;70;100;120;140;165;165;165;165;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;3;3;2;2;2;2;;;;;;;;;;2850;23;59%;123.9130435;210; 13.57   ;
;;Становая тяга;100;125;125;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;4;4;;;;;;;;;;;;;;;1300;11;56%;118.1818182;212.5; 6.12   ;
;;Гиперэкстензия;20;20;20;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;900;45;35%;20;57.6; 15.63   ;
10.04.2015; Жим пауза 2с 90-100 3/5/3 слинг 130 4х2 плечи трицерс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;90;90;90;95;95;95;100;100;100;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;5;3;3;5;3;3;5;3;;;;;;;;;3135;33;75%;95;127.06; 24.67   ;
;;;2c;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа в слинге;130;130;130;130;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;2;2;2;2;;;;;;;;;;;;;;1040;8;82%;130;158.82; 6.55   ;
;;Разведение гантелей в стороны стоя;11.3;11.3;11.3;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;508.5;45;48%;11.3;23.69; 21.46   ;
;;Французский жим лежа;42.5;42.5;42.5;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;1275;30;71%;42.5;60; 21.25   ;
;;Жим книзу в блочном тренажере двумя руками;35;35;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;;;;;;;;;;;;;;;;1050;30;32%;35;109.33; 9.60   ;
;;;Слева;;;;;;;;;;;;;;;;;;;;;;;
13.04.2015; Присед пауза 130 4х4 тяга до 200х1 наклоны 90 3х6;;;;;;;;;;;;;;;;;;;;;;;;;
;;Присед с паузой внизу;130;130;130;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;;;;;;;;;;;;;;;1560;12;85%;130;152.73; 10.21   ;
;;Становая тяга;70;100;120;140;160;160;180;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;3;3;3;3;2;;;;;;;;;;;2850;23;58%;123.9130435;212.5; 13.41   ;
;;Наклоны со штангой на плечах;6;6;6;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;90;90;90;;;;;;;;;;;;;;;1620;270;3%;6;173.79; 9.32   ;
15.04.2015; Легк жим 95 3х3 грудь спина бицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;70;80;95;95;95;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;3;3;3;;;;;;;;;;;;;1525;18;62%;84.72222222;137.5; 11.09   ;
;;Бабочка;80;80;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;;;;;;;;;;;;;;;;2400;30;58%;80;139.09; 17.26   ;
;;Вертикальная тяга верхнего блока к груди широким хватом;82;82;82;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;2460;30;68%;82;121.33; 20.28   ;
;;Горизонтальная тяга узким хватом в блочном тренажере;77;77;77;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;2310;30;70%;77;109.33; 21.13   ;
;;Подъем штанги на бицепс стоя;45;45;45;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;1350;30;67%;45;66.67; 20.25   ;
;;Подъем гантелей на бицепс сидя;10;10;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;;;;;;;;;;;;;;;;400;40;51%;10;19.58; 20.43   ;
17.04.2015; Присед скамья 140 4х4 ноги, тяга;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания на скамью;100;120;140;140;140;140;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;3;4;4;4;4;;;;;;;;;;;;3000;23;79%;130.4347826;164.57; 18.23   ;
;;Жим ногами в тренажере;240;280;300;320;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;6;6;6;;;;;;;;;;;;;;6840;24;72%;285;394.84; 17.32   ;
;;Сгибания ног сидя на тренажере;75;75;75;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;2700;36;66%;75;113.33; 23.82   ;
;;Становая тяга;120;120;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;;;;;;;;;;;;;;;;960;8;56%;120;212.5; 4.52   ;
20.04.2015; Легкий жим 90 3х3 плечи спина бицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;70;80;90;90;90;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;3;3;3;;;;;;;;;;;;;1480;18;60%;82.22222222;137.5; 10.76   ;
;;Разведение гантелей в стороны стоя;11;11;11;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;330;30;46%;11;23.69; 13.93   ;
;;Верхний хаммер;45;45;45;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;1620;36;46%;45;98.18; 16.50   ;
;;Горизонтальная тяга узким хватом в блочном тренажере;73;73;73;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;2628;36;67%;73;109.33; 24.04   ;
;;Подъем штанги на бицепс стоя;40;40;40;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;1440;36;60%;40;66.67; 21.60   ;
;;Молоток;15.9;15.9;15.9;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;715.5;45;41%;15.9;39.17; 18.27   ;
22.04.2015; Присед 140 4х3 тяга яма 160 2х2 плинт 190х3;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;140;140;140;140;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;;;;;;;;;;;;;;1680;12;67%;140;210; 8.00   ;
;;Становая тяга из ямы;60;100;120;140;160;160;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;4;3;2;2;;;;;;;;;;;;2340;21;56%;111.4285714;200; 11.70   ;
;;Становая тяга с плинтов;190;;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;;;;;;;;;;;;;;;;;570;3;86%;190;220; 2.59   ;
24.04.2015; Жим пауза 2с 95-105 9х3, слинг 135 3х2 грудь плечи трицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;95;95;95;100;100;100;105;105;105;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;3;3;3;3;;;;;;;;;2700;27;79%;100;127.06; 21.25   ;
;;;2с;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа в слинге;135;135;135;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;2;2;2;;;;;;;;;;;;;;;810;6;85%;135;158.82; 5.10   ;
;;Бабочка;85;85;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;;;;;;;;;;;;;;;;2550;30;61%;85;139.09; 18.33   ;
;;Жим гантелей сидя;27.5;27.5;27.5;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;825;30;74%;27.5;36.93; 22.34   ;
;;Жим книзу в блочном тренажере двумя руками;31.5;31.5;31.5;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;20;;;;;;;;;;;;;;;1890;60;29%;31.5;109.33; 17.29   ;
28.04.2015; Присед 175 4х2 тяша 140 4х4 наклоны 100 3х6;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;70;100;120;140;175;175;175;175;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;3;3;2;2;2;2;2;;;;;;;;;;2620;20;62%;131;210; 12.48   ;
;;Становая тяга;100;140;140;140;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;4;4;;;;;;;;;;;;;;2180;17;60%;128.2352941;212.5; 10.26   ;
;;Наклоны со штангой на плечах;100;100;100;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;6;6;;;;;;;;;;;;;;;1800;18;58%;100;173.79; 10.36   ;
;;Скручивание на скамье с наклоном вниз;10;10;10;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;360;36;47%;10;21.18; 17.00   ;
29.04.2015; Жим пауза 3с 95-105 9х3 грудь плечи;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;95;95;95;100;100;100;105;105;105;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;3;3;3;3;;;;;;;;;2700;27;79%;100;127.06; 21.25   ;
;;;3с;;;;;;;;;;;;;;;;;;;;;;;
;;Жим гантелей на скамье с наклоном вверх;29.5;29.5;29.5;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;885;30;74%;29.5;39.6; 22.35   ;
;;;35 градусов;;;;;;;;;;;;;;;;;;;;;;;
;;Бабочка;85;65;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;20;;;;;;;;;;;;;;;;2150;30;52%;71.66666667;139.09; 15.46   ;
;;Жим гантелей сидя;25;25;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;;;;;;;;;;;;;;;;750;30;68%;25;36.93; 20.31   ;
;;Махи сидя;9;9;9;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;20;;;;;;;;;;;;;;;540;60;53%;9;16.88; 31.99   ;
03.05.2015; Присед 130 3х3 тяга яма до 175/1 подст 190х4;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;130;130;130;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;;;;;;;;;;;;;;;1170;9;62%;130;210; 5.57   ;
;;Становая тяга из ямы;70;100;120;140;160;175;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;2;1;1;;;;;;;;;;;;1485;13;57%;114.2307692;200; 7.43   ;
;;Становая тяга с плинтов;190;;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;;;;;;;;;;;;;;;;;760;4;86%;190;220; 3.45   ;
06.05.2015; Жим пауза 5с 95-105 9х3 дожимы 135 4х1 спина бицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;95;95;95;100;100;100;105;105;105;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;3;3;3;3;;;;;;;;;2700;27;79%;100;127.06; 21.25   ;
;;;5с;;;;;;;;;;;;;;;;;;;;;;;
;;Жим с бруска;135;135;135;135;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;1;1;1;1;;;;;;;;;;;;;;540;4;87%;135;154.29; 3.50   ;
;;; Брусок 8; Брусок 8; Брусок 8; Брусок 8;;;;;;;;;;;;;;;;;;;;
;;Верхний хаммер;40;40;40;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;1440;36;41%;40;98.18; 14.67   ;
;;Нижний хаммер;50;50;50;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;1500;30;75%;50;66.67; 22.50   ;
;;Подъем штанги на бицепс стоя;45;45;45;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;1350;30;67%;45;66.67; 20.25   ;
;;Молоток;18;18;18;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;540;30;46%;18;39.17; 13.79   ;
08.05.2015; Присед 180 3х2 с паузой 120 2х3 тяша 125 пресс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;70;100;120;140;160;180;180;180;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;2;1;2;2;2;;;;;;;;;;2680;21;61%;127.6190476;210; 12.76   ;
;;Присед с паузой внизу;120;120;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;;;;;;;;;;;;;;;;720;6;79%;120;152.73; 4.71   ;
;;Становая тяга;125;125;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;;;;;;;;;;;;;;;;1250;10;59%;125;212.5; 5.88   ;
;;Скручивание на скамье с наклоном вниз;10;10;10;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;450;45;47%;10;21.18; 21.25   ;
12.05.2015; Жим пауза 2с 95-105 3/5/3 плечи;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;95;95;95;100;100;100;105;105;105;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;5;3;3;5;3;3;5;3;;;;;;;;;3300;33;79%;100;127.06; 25.97   ;
;;;2c;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги на скамье с наклоном вверх;60;60;60;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;;;;;;;;;;;;;;;1440;24;50%;60;120; 12.00   ;
;;Жим сидя в тренажере;50;50;50;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;1800;36;31%;50;161.38; 11.15   ;
;;Разведение гантелей в стороны стоя;13.6;13.6;13.6;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;612;45;57%;13.6;23.69; 25.83   ;
15.05.2015; Присед пауза 130 3х4 тяга 180 3х3 плинты 190х1;;;;;;;;;;;;;;;;;;;;;;;;;
;;Присед с паузой внизу;130;130;130;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;;;;;;;;;;;;;;;1560;12;85%;130;152.73; 10.21   ;
;;Становая тяга;70;100;120;140;160;180;180;180;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;4;3;2;3;3;3;;;;;;;;;;3590;27;63%;132.962963;212.5; 16.89   ;
;;Становая тяга с плинтов;200;210;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;1;1;;;;;;;;;;;;;;;;410;2;93%;205;220; 1.86   ;
18.05.2015; Жим пауза 2с 95-105 9х3 слинг 135 2х3 спина бицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;95;95;95;100;100;100;105;105;105;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;3;3;3;3;;;;;;;;;2700;27;79%;100;127.06; 21.25   ;
;;;2с;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа в слинге;135;135;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;;;;;;;;;;;;;;;;810;6;85%;135;158.82; 5.10   ;
;;Рычажная тяга;55;55;55;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;1980;36;51%;55;108; 18.33   ;
;;Вертикальная тяга верхнего блока к груди D-рукоятки;63;63;63;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;2268;36;71%;63;89.33; 25.39   ;
;;Молоток;18;18;18;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;648;36;46%;18;39.17; 16.54   ;
20.05.2015; Присед пирамида 175 3х3 тяга яма 100 наклоны 100;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;70;100;120;140;160;175;175;175;160;140;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;3;3;2;1;3;3;3;3;5;;;;;;;;4135;30;66%;137.8333333;210; 19.69   ;
;;Становая тяга из ямы;100;100;100;100;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1600;16;50%;100;200; 8.00   ;
;;Наклоны со штангой на плечах;100;100;100;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;;;;;;;;;;;;;;;2400;24;58%;100;173.79; 13.81   ;
22.05.2015; Жим пауза 3с 95-105 9х3 брусок 135 3х3 плечи;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;95;95;95;100;100;100;105;105;105;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;3;3;3;3;;;;;;;;;2700;27;79%;100;127.06; 21.25   ;
;;;3с;;;;;;;;;;;;;;;;;;;;;;;
;;Жим с бруска;135;135;135;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;;;;;;;;;;;;;;;1215;9;87%;135;154.29; 7.87   ;
;;; Брусок 8; Брусок 8; Брусок 8;;;;;;;;;;;;;;;;;;;;;
;;Бабочка;85;85;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;;;;;;;;;;;;;;;;2550;30;61%;85;139.09; 18.33   ;
;;Жим сидя в тренажере;47.5;47.5;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;;;;;;;;;;;;;;;;1425;30;29%;47.5;161.38; 8.83   ;
;;Разведение гантелей в стороны стоя;15.9;15.9;15.9;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;572.4;36;67%;15.9;23.69; 24.16   ;
25.05.2015; Прис пауза 130 4х4 тяга яма 170 плинты 200;;;;;;;;;;;;;;;;;;;;;;;;;
;;Присед с паузой внизу;130;130;130;130;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;2080;16;85%;130;152.73; 13.62   ;
;;Становая тяга из ямы;70;100;120;140;160;160;170;170;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;3;3;2;2;1;1;;;;;;;;;;2440;20;61%;122;200; 12.20   ;
;;Становая тяга с плинтов;200;;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;;;;;;;;;;;;;;;;;800;4;91%;200;220; 3.64   ;
;;Скручивание на скамье с наклоном вниз;10;10;10;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
